,RK,Team,Year,G,W,L,Conf,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,MP_scalnorm,FG_scalnorm,FGA_scalnorm,FG%_scalnorm,3P_scalnorm,3PA_scalnorm,3P%_scalnorm,2P_scalnorm,2PA_scalnorm,2P%_scalnorm,FT_scalnorm,FTA_scalnorm,FT%_scalnorm,ORB_scalnorm,DRB_scalnorm,AST_scalnorm,STL_scalnorm,BLK_scalnorm,TOV_scalnorm,PF_scalnorm,PTS_scalnorm,playoffs_y_n,W_%
14,15,Milwaukee Bucks,2005,82,30,52,East,241.2,36.1,80.2,0.45,4.0,11.3,0.35100000000000003,32.2,69.0,0.467,21.0,27.2,0.772,12.0,29.3,21.0,6.5,3.5,13.8,21.9,97.2,-0.16030483500686524,0.05628014269927593,-0.0421170697448383,0.07055168057053601,-0.22735839986472697,-0.30600791098160807,-0.0421170697448383,0.22735839986472695,0.2647284669312871,-0.02803409304823066,0.17632898079780135,0.19279686919694658,0.12935318206445523,-0.014003929643159177,-0.11432631344646574,-0.07055168057053605,-0.4088481437025292,-0.5891159657869872,-0.12935318206445523,-0.24563458312999442,0.014003929643159222,0,0.36585365853658536
15,16,Minnesota Timberwolves,2005,82,44,38,West,240.9,37.1,80.8,0.45899999999999996,4.8,14.0,0.345,32.3,66.9,0.483,17.7,22.2,0.7959999999999999,11.5,31.5,23.4,5.6,5.5,13.2,21.6,96.8,-0.09615820026838935,0.1032661307803242,0.02669784114067338,0.1032661307803242,-0.05037328734127961,-0.05037328734127961,-0.06058340093198669,0.09615820026838935,0.050373287341279625,0.12847413504897895,-0.11091701907134825,-0.5292421277085197,0.5292421277184793,-0.06058340093198669,0.11091701907134824,0.12847413504897895,-0.5292421277085197,0.055408624549236035,-0.18512047887172256,-0.09615820026838935,-0.004400515878337122,0,0.5365853658536586
16,17,Cleveland Cavaliers,2005,82,42,40,East,242.1,36.5,81.5,0.447,3.7,11.0,0.332,32.8,70.5,0.465,19.9,26.5,0.752,13.6,28.7,22.6,8.0,5.6,13.9,22.6,96.5,0.052620484999344366,0.11956225702331315,0.1564622043202746,0.0,-0.3296629650266676,-0.3049365718680463,-0.3049365718680463,0.3296629650266674,0.439388085299764,-0.06336799349231606,0.031412726370265175,0.07424244449701814,-0.09647717986866383,0.439388085299764,-0.19744590363273004,0.22823389264823654,0.14379621692151842,0.18320486191664168,-0.05262048499934433,-0.010444734466431354,-0.031412726370265175,0,0.5121951219512195
17,18,San Antonio Spurs,2005,82,59,23,West,241.5,35.6,78.7,0.45299999999999996,6.2,17.0,0.363,29.5,61.6,0.478,18.7,25.9,0.7240000000000001,12.0,30.4,21.6,7.5,6.6,13.7,20.9,96.2,-0.030285811582127238,-0.05356594929016602,-0.08626420964608478,0.0862642096460848,0.05356594929016597,0.04572002914270021,0.11288753433737002,-0.06960831852338367,-0.12234748047299535,0.12234748047299532,-0.11288753433737002,-0.007535879517013775,-0.18994529623737105,-0.007535879517013751,0.06960831852338335,0.03028581158212719,-0.015085876105027336,0.9063266717086789,-0.12234748047299535,-0.18994529623737105,-0.037965698061195007,1,0.7195121951219512
18,19,Los Angeles Clippers,2005,82,37,45,West,244.3,35.7,77.7,0.45899999999999996,2.8,8.2,0.345,32.8,69.5,0.473,21.6,27.7,0.778,12.0,29.9,23.2,7.3,5.1,15.7,22.2,95.7,0.54191125766176,-0.02270046753182384,-0.12210672013518187,0.10573814115341315,-0.541911257651562,-0.541911257651562,-0.06203366148120262,0.14221654236227374,0.12210672013518187,0.036785243745256026,0.13154958091021982,0.07903454366988096,0.0731540614267389,-0.004505856524064725,0.018108506299208894,0.1135721783149898,-0.02270046753182384,0.009020153933671976,0.08517812644186491,-0.0320281768746296,-0.0320281768746296,0,0.45121951219512196
19,20,Houston Rockets,2005,82,51,31,West,242.1,34.7,78.3,0.44299999999999995,6.7,18.5,0.364,28.0,59.7,0.46799999999999997,18.9,24.2,0.7809999999999999,10.7,31.7,21.1,6.9,4.6,13.8,22.0,95.1,0.0597754347480572,-0.24129028234277813,-0.20811572278669596,-0.10959544310524214,0.2592674726859652,0.22429315748451387,0.2412902823427781,-0.29906107988943903,-0.29906107988943903,0.011864933277728825,-0.13581946067423256,-0.29906107988943903,0.22429315748451387,-0.34639962277470016,0.407162073893041,-0.011864933277728825,-0.19263109093410238,-0.023752093304851833,-0.10959544310524214,-0.1493960370700538,-0.10959544310524214,1,0.6219512195121951
20,21,Chicago Bulls,2005,82,47,35,East,241.8,34.7,80.4,0.43200000000000005,6.2,17.5,0.35700000000000004,28.5,62.9,0.45299999999999996,18.7,25.0,0.75,12.2,31.6,21.3,7.0,4.5,16.7,24.7,94.5,-0.007021512828088686,-0.14279244333747018,-0.007021512828088686,-0.17698044815534814,0.04990976822818024,0.06485715441046486,0.042599376808145864,-0.09666755866222008,-0.08037618611967105,-0.20499478067214363,-0.10518231729841185,-0.08037618611967105,-0.08037618611967105,0.035374322978780584,0.2049947806721437,0.007021512828088686,-0.08037618611967105,-0.03537432297878061,0.8444647154288863,0.2953803265518274,-0.08037618611967105,1,0.573170731707317
21,22,Charlotte Bobcats,2005,82,18,64,East,242.4,36.1,83.6,0.43200000000000005,3.9,10.7,0.363,32.2,72.9,0.442,18.1,25.6,0.7090000000000001,13.2,28.5,21.9,8.5,5.4,14.5,23.1,94.3,0.08736749190599359,0.025503810991475515,0.18527290943310065,-0.15995374338314117,-0.1386700095142368,-0.21777189431306845,0.09506307371776135,0.10302933467062636,0.7632215524127522,-0.2669627602718424,-0.1386700095142368,-0.025503810991475556,-0.2669627602718424,0.18527290943310065,-0.1489203759828838,0.07264345854416887,0.1489203759828838,0.0518079121631005,0.03197107612211252,0.07264345854416887,-0.08736749190599359,0,0.21951219512195122
22,23,Memphis Grizzlies,2005,82,45,37,West,240.3,34.2,76.5,0.447,6.5,18.1,0.35700000000000004,27.7,58.4,0.475,18.6,24.7,0.754,10.8,28.1,20.9,8.5,5.8,14.6,23.3,93.4,-0.7778284770883087,-0.18881875719731428,-0.2720720302106298,0.0,0.1050011628084156,0.08903957568115385,0.0392378838130449,-0.18881875719731428,-0.22193972428303715,0.08903957568115385,-0.12225981917893863,-0.10500116280841562,-0.045971416335340874,-0.15177049035654208,-0.22193972428303715,-0.06681024601263999,0.15177049035654208,0.15177049035654208,0.045971416335340874,0.08903957568115385,-0.10500116280841562,1,0.5487804878048781
23,24,Detroit Pistons,2005,82,54,28,East,243.4,34.8,78.3,0.444,4.4,12.8,0.345,30.3,65.5,0.46299999999999997,19.4,26.2,0.7390000000000001,12.9,30.6,21.8,7.0,6.1,13.8,20.0,93.3,0.40732918407106206,-0.19271015187312995,-0.20820113903175863,-0.059799968181258656,-0.16341562029691128,-0.16341562029691128,-0.16341562029691128,-0.011869802962896926,0.08437200490789598,-0.16341562029691128,-0.011869802962896926,0.05979996818125862,-0.19271015187312995,0.2593738829738915,0.1494573531894844,0.09690357268731625,-0.13587520460449354,0.40732918407106206,-0.10964042399904815,-0.4993377297924461,-0.224385213380383,1,0.6585365853658537
24,25,Indiana Pacers,2005,82,44,38,East,242.7,32.5,75.2,0.43200000000000005,6.6,19.2,0.344,25.9,56.0,0.46299999999999997,21.3,26.9,0.792,10.6,29.5,18.2,7.5,4.4,14.3,23.0,93.0,0.08489266188807856,-0.46723808140215745,-0.46723808140215745,-0.09792239217639476,0.0734409256390037,0.08489266188807856,-0.0734409256390037,-0.46723808140215745,-0.46723808140215745,-0.053485674201410434,0.0734409256390037,0.04447173968022008,0.16343244962523007,-0.1333181980545525,-0.019572435056001588,-0.16343244962523015,-0.007777213258468397,-0.02761482383400298,0.0038849677463815664,0.031716386158737696,-0.09116785360328797,1,0.5365853658536586
25,26,Utah Jazz,2005,82,26,56,West,241.2,34.5,76.8,0.449,3.0,9.3,0.32799999999999996,31.4,67.5,0.465,21.0,27.7,0.757,12.8,27.4,22.3,6.6,4.6,15.8,26.7,93.0,-0.058115756708717756,-0.12796517431024057,-0.17422048291106296,0.01526881817675865,-0.21357384597558524,-0.21357384597558524,-0.17422048291106296,0.025577296550368216,0.06989518403466982,-0.030801349728626935,0.06392503475208547,0.08905058710062431,-0.02557729655036823,0.09597274578394119,-0.6105876419287735,0.09597274578394119,-0.12796517431024057,-0.010163277552238241,0.11913833004426468,0.6105876419402639,-0.11913833004426468,0,0.3170731707317073
26,27,Portland Trail Blazers,2005,82,27,55,West,240.6,35.3,78.3,0.451,5.1,14.2,0.36200000000000004,30.2,64.2,0.47100000000000003,17.2,23.7,0.725,11.8,29.3,21.0,7.1,6.6,16.0,20.8,92.9,-0.2127670221677777,-0.06963724877573928,-0.11824183196771747,0.05503358921113949,-0.05503358921113946,-0.062267116556875474,0.06963724877573928,-0.0202740160619252,-0.013494852709001446,0.02709173558287259,-0.2539131289903764,-0.23133086188895072,-0.13709009890357854,-0.05503358921113946,-0.05503358921113946,-0.03396166717553193,-0.04791664672678426,0.8107414415840429,0.19680841716984,-0.1968084171698399,-0.1968084171698399,0,0.32926829268292684
27,28,Atlanta Hawks,2005,82,13,69,East,242.1,35.9,81.4,0.441,3.7,11.9,0.312,32.2,69.5,0.46299999999999997,17.3,24.3,0.711,13.4,28.5,19.7,7.7,4.2,16.1,24.5,92.7,0.03133671185697418,-0.012451812471649133,0.07120208028025082,-0.07120208028025081,-0.1963218952673119,-0.10098504539095388,-0.7480778494659095,0.10098504539095386,0.16856142276858865,-0.08563396205581766,-0.18159675813329215,-0.13591854446044122,-0.2134509040787687,0.2134509040787687,-0.14596552502592228,-0.13591854446044122,0.03133671185697418,-0.07120208028025081,0.23428774914815445,0.2134509040787687,-0.2134509040787687,0,0.15853658536585366
28,29,New Jersey Nets,2005,82,42,40,East,242.7,33.6,78.3,0.429,5.3,14.7,0.36200000000000004,28.3,63.6,0.444,19.0,24.9,0.763,10.4,29.1,21.6,7.9,3.8,14.2,24.2,91.4,0.20642924456453424,-0.3241832014572623,-0.16570212603914222,-0.3974105224541823,-0.037965905208555216,-0.0671495874443354,0.09758847593639326,-0.15337323332238206,-0.08726009589075308,-0.3241832014572623,-0.0771231516299607,-0.1300584417411517,0.0,-0.3974105224541823,-0.1300584417411517,0.037965905208555153,0.1081397075139616,-0.29816814690289717,-0.028411667080140673,0.23811298872422176,-0.3974105224541823,1,0.5121951219512195
29,30,New Orleans Hornets,2005,82,18,64,West,243.0,33.1,80.0,0.415,5.1,16.0,0.315,28.1,63.9,0.44,17.1,22.3,0.7659999999999999,12.4,27.8,21.0,6.7,3.8,14.8,23.0,88.4,0.11190693045652336,-0.16124852327107222,-0.01931089117758659,-0.4609944403016276,-0.03129256425709237,0.011527976994796874,-0.16124852327107222,-0.07795058963886461,-0.027245810570879273,-0.4609944403016276,-0.4609944403016276,-0.16124852327107222,0.01931089117758658,0.027245810570879273,-0.16124852327107222,-0.01931089117758659,-0.07795058963886461,-0.12098112822391957,0.043877469665142915,0.031292564257092384,-0.4609944403016276,0,0.21951219512195122
0,1,Phoenix Suns,2006,82,54,28,West,243.4,41.8,87.4,0.479,10.2,25.6,0.39899999999999997,31.6,61.8,0.511,14.5,18.0,0.8059999999999999,9.5,32.3,26.6,6.7,5.0,13.3,20.5,108.4,0.27287738209409096,0.27287738209409096,0.27287738209409096,0.27287738209409096,0.27287738209409096,0.27287738209409096,0.27287738209409096,0.05718884459245034,-0.01612766838708203,0.09544816824066345,-0.2728773820889558,-0.2728773820889558,0.27287738209409096,-0.2728773820889558,0.07786077872927254,0.27287738209409096,-0.031236817665941836,0.013765414007076399,-0.07786077872927254,-0.07786077872927254,0.27287738209409096,1,0.6585365853658537
1,2,Seattle SuperSonics,2006,82,35,47,West,241.8,37.5,81.8,0.45899999999999996,7.4,19.9,0.371,30.1,62.0,0.48700000000000004,20.1,25.7,0.785,12.4,27.2,20.7,7.6,3.7,14.7,23.6,102.6,-0.08771219952733977,0.35767320319501583,0.23934667689545097,0.1307322880609356,0.2997129870976395,0.32586282835662583,0.10869999059097878,-0.009495827249271302,-0.04783989836530243,0.20749877596044644,0.0,-0.10869999059097873,0.27723299407470026,0.20749877596044644,-0.35767320319501583,0.0,0.20749877596044644,-0.20749877596044644,0.11956569215655308,0.1307322880609364,0.39946954772323884,0,0.4268292682926829
2,3,Washington Wizards,2006,82,42,40,East,241.8,36.3,81.2,0.447,6.1,17.0,0.35700000000000004,30.2,64.2,0.47100000000000003,23.0,30.4,0.757,12.6,28.6,18.6,8.0,4.1,13.9,22.6,101.7,-0.06276569294612,0.041225666292949915,0.12845347446672592,-0.07778427937556051,0.034233600201009934,0.006795088717520714,0.006795088717520714,0.0204363512764426,0.055474246330230494,-0.09355030081099207,0.8172330950105615,0.285855138838549,0.04830031807742283,0.19838427350350918,-0.13818778722274278,-0.1484833869041173,0.2331831414261936,-0.09355030081099207,-0.07778427937556051,-0.04830031807742283,0.2331831414261936,1,0.5121951219512195
3,4,Toronto Raptors,2006,82,27,55,East,243.4,36.7,81.0,0.45399999999999996,7.4,19.8,0.375,29.3,61.2,0.479,20.2,25.5,0.7909999999999999,10.5,27.9,19.4,6.5,3.3,13.1,24.0,101.1,0.6099164494189376,0.1278245077423514,0.08233426557419886,0.0,0.160063492573494,0.14805791940456353,0.09586724710562428,-0.11081594797269832,-0.06981835128933006,0.025549180537234047,0.025549180537234078,-0.06981835128933006,0.19101748862384926,-0.05238772972751676,-0.12782450774235143,-0.058051872577112716,-0.1190073664435686,-0.6099164494074598,-0.21333907350669906,0.11081594797269832,0.14805791940456353,0,0.32926829268292684
4,5,Denver Nuggets,2006,82,44,38,West,243.0,37.5,81.4,0.461,4.3,13.1,0.325,33.3,68.2,0.48700000000000004,21.0,28.2,0.7440000000000001,11.0,30.3,23.4,8.5,5.6,14.8,22.7,100.3,0.1578698040370602,0.1883995720189113,0.10929720268722896,0.08120586501488403,-0.09455337548122178,-0.06886148277175859,-0.6015574744673546,0.601557474478675,0.2104152370190616,0.10929720268722896,0.10929720268722896,0.08773359072068429,-0.005001799893722552,0.00500179989372252,0.04620122699764623,0.1716438828820704,0.2104152370190616,0.09455337548122178,0.08120586501488403,-0.020101644248794105,0.12607265819314245,1,0.5365853658536586
5,6,Miami Heat,2006,82,52,30,East,240.9,37.1,77.5,0.478,6.1,17.6,0.345,31.0,59.9,0.517,19.7,28.2,0.7,10.5,32.6,20.6,6.4,5.4,14.5,22.8,99.9,-0.2143583266064473,0.18236876230912247,-0.044401045865970434,0.26277812726303185,0.0314699304929182,0.05099582474261278,-0.05769863475521838,0.11808345862853335,-0.15744647340375204,0.7512580781888102,-0.025104039543140194,0.10956653612282795,-0.26277812726302846,-0.06452802706545109,0.2627781272630283,-0.01878652991278246,-0.23528375327591253,0.10141435303685908,0.012504747619410464,-0.006246522959255834,0.13649636140483407,1,0.6341463414634146
6,7,Los Angeles Lakers,2006,82,45,37,West,242.1,36.5,80.6,0.45299999999999996,6.7,19.3,0.349,29.8,61.3,0.486,19.7,26.5,0.745,11.8,30.3,21.1,7.7,4.3,13.9,23.1,99.4,0.034554316140772784,0.2376379345577931,0.2376379345577931,-0.1047220811017888,0.2802378522704467,0.43507117319169936,-0.08696072566010786,-0.14091654655072194,-0.19758884078011044,0.2585697723280331,-0.06936988615728842,-0.01726099044011709,0.017260990440117144,0.1975888407801105,0.15943839307304553,0.2376379345577931,0.43507117319169936,-0.14091654655072194,-0.19758884078011044,0.0869607256601078,0.30276474526849256,1,0.5487804878048781
7,8,Philadelphia 76ers,2006,82,38,44,East,242.7,36.6,79.8,0.45799999999999996,4.6,12.6,0.364,32.0,67.3,0.47600000000000003,21.6,28.4,0.76,10.6,29.6,20.2,7.9,4.9,14.1,20.9,99.4,0.23665660379325787,0.23665660379325787,0.08271779632676363,0.13321121754308343,-0.16021167223758384,-0.21998588749191747,0.08271779632676363,0.3993430347271944,0.2933179853171037,0.011637082051037488,0.3153597797903977,0.3397474506025412,0.21998588749191747,-0.08271779632676363,-0.02329596401450377,-0.05862752217117667,0.3397474506025412,0.0349987331312658,-0.07060194225613904,-0.3153597797903977,0.20411912022511966,0,0.4634146341463415
8,9,Dallas Mavericks,2006,82,60,22,West,242.4,36.0,77.7,0.462,5.1,13.6,0.374,30.9,64.2,0.48100000000000004,22.2,28.3,0.7829999999999999,12.6,29.6,18.0,7.2,6.0,13.6,22.4,99.1,0.11458436293778028,-0.0110921391279568,-0.055882104276483,0.2096843572594612,-0.12697318381979372,-0.12697318381979372,0.16616033123341453,0.15270925740559382,0.0905548233280411,0.07884427566897313,0.38064254265351904,0.26029727456726837,0.2423807037992011,0.3238377089655436,-0.02220505731896203,-0.4666230423545427,0.033359807509445394,0.38064254265351904,-0.26029727456726837,-0.10245720513197203,0.15270925740559382,1,0.7317073170731707
9,10,Sacramento Kings,2006,82,44,38,West,241.8,36.0,79.3,0.45399999999999996,6.0,17.2,0.35100000000000003,30.0,62.1,0.483,20.8,26.5,0.784,10.4,30.2,22.3,7.4,3.6,14.6,20.4,98.9,-0.1299140706616893,-0.014064652111118275,0.07085759985691271,0.0,0.01406465211111832,0.0565241791411085,-0.01406465211111832,-0.07085759985691277,-0.042299693657074346,0.1452911096320564,0.2658763565780298,-0.014064652111118275,0.35450600101692836,-0.228344249087253,0.07085759985691271,0.35450600101692836,0.22834424908725295,-0.3545060010169284,0.11482204400796044,-0.5916704327307831,0.16099993312970878,1,0.5365853658536586
10,11,Golden State Warriors,2006,82,34,48,West,241.8,35.8,82.7,0.433,7.6,22.3,0.341,28.2,60.4,0.467,19.2,26.7,0.718,12.0,30.3,20.7,7.4,4.4,14.1,23.7,98.5,-0.06135764633966468,-0.04721677871431871,0.22795205553266903,-0.7988997948740677,0.27944244204055546,0.27944244204055557,-0.09145165141500966,-0.16743108521577488,-0.12557182893203023,-0.12557182893203023,-0.07603931512089437,0.033465624857677734,-0.16743108521577488,0.10784563679539609,0.06135764633966468,0.0,0.10784563679539609,-0.026696035123181895,-0.04030083527782072,0.10784563679539609,0.06135764633966468,0,0.4146341463414634
11,12,Boston Celtics,2006,82,33,49,East,242.4,36.0,77.1,0.467,5.7,15.7,0.36200000000000004,30.3,61.4,0.494,20.3,26.9,0.755,9.9,29.7,20.9,7.0,5.1,16.6,24.8,98.0,0.12986540221486098,-0.01257139344622002,-0.1730746554456024,0.3168677321429698,-0.05052294856591375,-0.06333457517601182,0.05052294856591367,0.06333457517601178,-0.11612095937993808,0.36702489981102915,0.12986540221486098,0.12986540221486098,0.06333457517601178,-0.47351857236865746,0.01257139344622006,0.10263126880914301,-0.037808691421332176,0.11612095937993781,0.5288521707887823,0.34067920561795434,0.08935899549967793,0,0.4024390243902439
12,13,Milwaukee Bucks,2006,82,40,42,East,242.1,36.3,80.1,0.45299999999999996,6.2,16.3,0.38,30.1,63.8,0.47200000000000003,19.0,25.8,0.738,11.3,29.9,21.6,7.3,3.3,14.6,23.2,97.8,0.015533708074732285,0.047077251657547795,0.0888250069542355,-0.047077251657547795,0.07167467716077083,-0.02333709406093128,0.22654300605498373,-0.007759585965619608,0.02333709406093128,-0.07167467716077099,-0.1068288629375415,-0.07167467716077099,-0.03118486143249807,0.05515608196875388,0.02333709406093128,0.13610627248883722,0.07167467716077099,-0.9332314437946203,0.06334828008462458,0.06334828008462458,0.031184861432498018,1,0.4878048780487805
13,14,Chicago Bulls,2006,82,41,41,East,242.7,36.6,82.2,0.446,6.8,18.0,0.379,29.8,64.1,0.465,17.7,24.0,0.738,11.0,31.7,22.0,6.2,4.2,14.9,24.9,97.8,0.13649027979154238,0.13649027979154238,0.19594730866549,-0.09240112305795577,0.13649027979154238,0.10896531448703246,0.16916939245353763,-0.054792797214658344,0.03381307251252257,-0.1466594076817475,-0.1466594076817475,-0.1466594076817475,-0.02697319937266634,0.006711617422224172,0.19594730866549,0.1466594076817475,-0.807194152483272,-0.0768287724170639,0.12687554394295752,0.2303187051155985,0.026973199372666297,1,0.5
14,15,Cleveland Cavaliers,2006,82,50,32,East,241.8,35.5,78.2,0.45399999999999996,6.1,17.9,0.33899999999999997,29.4,60.3,0.48700000000000004,20.6,28.3,0.7290000000000001,11.7,30.6,19.0,6.9,4.8,13.9,21.1,97.6,-0.14164462587471038,-0.1584101303418165,-0.04611913284030451,0.0,0.07725566731142437,0.2111168814819676,-0.2898835889339258,-0.2898835889339258,-0.33508550291475275,0.33508550291475275,0.21111688148196892,0.35985473178579036,-0.19308417556769714,0.14164462587471027,0.21111688148196797,-0.2898835889339258,-0.07725566731142433,0.015334615998025145,-0.17553737772867695,-0.33508550291475275,0.015334615998025145,1,0.6097560975609756
15,16,Atlanta Hawks,2006,82,26,56,East,242.4,35.9,79.2,0.45399999999999996,5.2,14.1,0.36700000000000005,30.8,65.1,0.47200000000000003,20.2,26.9,0.75,13.0,27.2,19.8,7.2,4.8,15.7,25.0,97.2,0.12340343351675578,-0.06018311192779385,0.03592736986598255,0.0,-0.09752444254763998,-0.11034290000531245,0.11034290000531195,0.11034290000531245,0.1939448630582636,-0.11034290000531245,0.060183111927793895,0.12340343351675578,0.03592736986598255,0.5025370313037661,-0.4499567757667018,-0.11034290000531245,0.03592736986598255,0.011945853852490279,0.377042194173914,0.5025370313037637,-0.02391408604404608,0,0.3170731707317073
