,RK,Team,Year,Conf,playoffs_y_n,G,W,L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,W%,MP_scalnorm,FG_scalnorm,FGA_scalnorm,FG%_scalnorm,3P_scalnorm,3PA_scalnorm,3P%_scalnorm,2P_scalnorm,2PA_scalnorm,2P%_scalnorm,FT_scalnorm,FTA_scalnorm,FT%_scalnorm,ORB_scalnorm,DRB_scalnorm,AST_scalnorm,STL_scalnorm,BLK_scalnorm,TOV_scalnorm,PF_scalnorm,PTS_scalnorm,W%_scalnorm
17,18,Miami Heat,2009,East,1,82,43,39,243.4,37.0,81.0,0.457,7.1,19.9,0.35700000000000004,29.9,61.2,0.489,17.2,22.8,0.754,10.1,29.4,20.4,7.9,5.5,12.5,20.7,98.3,0.524390243902439,0.8536660730420091,0.035759764537324046,0.0070980198145097345,0.0,0.07332418654174894,0.1152386843091133,-0.09772085640289224,-0.021347421987654994,-0.05045358920431464,0.05045358920431464,-0.20722842081284515,-0.13418004457491378,-0.11523868430911331,-0.17890884180431313,-0.08937395655843558,-0.028526105044953388,0.1789088418043131,0.1923531995249707,-0.22403195269250412,0.014209336451169195,-0.03575976453732407,0.021347421987654994
18,19,Atlanta Hawks,2009,East,1,82,47,35,240.3,36.0,78.7,0.45799999999999996,7.3,19.9,0.366,28.8,58.8,0.49,18.7,25.4,0.737,10.6,29.4,20.2,7.4,4.6,12.8,19.6,98.1,0.573170731707317,-0.8458321197540151,-0.14302366082154122,-0.14302366082154122,0.0499905849070644,0.11418115784001494,0.11418115784001494,0.0,-0.15367955441660802,-0.17726702476259573,0.0726513025309856,-0.00703288245306697,0.09682408816184035,-0.24134337193549454,-0.0726513025309856,-0.08855378644563676,-0.11418115784001495,0.0426683560937324,-0.06496217473028217,-0.13294869635522966,-0.17726702476259573,-0.05741556436298244,0.04999058490706444
19,20,New Jersey Nets,2009,East,0,82,34,48,241.8,35.7,79.7,0.44799999999999995,8.0,21.2,0.376,27.7,58.5,0.473,18.8,24.1,0.779,10.4,29.5,20.0,6.8,4.8,13.1,22.4,98.1,0.4146341463414634,0.07548051161123313,-0.28776779093767213,-0.0754805116112332,-0.200738511813674,0.31002169459142964,0.36440304152346426,0.14619416284753406,-0.44671532165994904,-0.36440304152346426,-0.23203992137952947,0.031936565041665914,-0.031936565041665914,0.0754805116112332,-0.17240150772689558,-0.08669144761203176,-0.24919211050699921,-0.200738511813674,0.021257714305460675,-0.14619416284753406,0.200738511813674,-0.08669144761203176,-0.10969580560931454
20,21,Minnesota Timberwolves,2009,West,0,82,24,58,241.5,36.4,82.5,0.441,6.6,18.8,0.353,29.8,63.7,0.467,18.3,23.9,0.769,11.9,29.8,20.4,6.2,3.9,14.2,21.8,97.8,0.2926829268292683,-0.0209005915476523,-0.0875032386629969,0.1313714746037172,-0.8357976865179089,-0.042162164899856386,0.03501126425790644,-0.1313714746037172,-0.03501126425790646,0.03501126425790644,-0.23848022226772386,-0.09567542659459057,-0.04939752728372694,0.006949448651270476,0.1630814870606556,-0.03501126425790646,-0.027929015050846807,-0.23848022226772386,-0.23848022226772386,0.0209005915476523,0.09567542659459057,-0.07955125795528316,-0.1630814870606556
21,22,Philadelphia 76ers,2009,East,1,82,41,41,240.9,36.5,79.7,0.45899999999999996,4.2,13.1,0.318,32.4,66.6,0.486,20.1,27.0,0.745,12.7,28.5,20.1,8.0,5.1,14.1,20.1,97.4,0.5,-0.13518124135111545,-0.04397324907180365,-0.04397324907180365,0.07081583780399792,-0.26024630310826385,-0.26024630310826385,-0.7440198298143712,0.13518124135111545,0.1258079910878985,0.012384266427152183,0.13518124135111545,0.13518124135111545,-0.13518124135111545,0.26024630310826374,-0.2330168329048294,-0.11694574387294178,0.18061166919677757,0.05714271787320186,-0.006186338735111065,-0.12580799108789853,-0.08516943246025525,0.006186338735111085
22,23,San Antonio Spurs,2009,West,1,82,54,28,242.7,37.1,79.7,0.466,7.6,19.8,0.386,29.5,59.9,0.49200000000000005,15.2,20.0,0.7609999999999999,8.9,32.2,21.2,5.8,4.0,11.7,18.9,97.0,0.6585365853658537,0.0827557922274016,0.0233377327985043,-0.0233377327985043,0.06206611019286893,0.06676953242940246,0.03758378412914793,0.11266935838801652,-0.03032710816813886,-0.053304624405735766,0.04520160550593056,-0.3948704349010759,-0.3948704349010759,-0.0233377327985043,-0.3948704349010759,0.09585525211301733,0.03032710816813886,-0.3948704349010759,-0.0958552521130173,-0.3948704349010759,-0.3948704349010759,-0.05758951154914065,0.07174415710949537
23,24,Oklahoma City Thunder,2009,West,0,82,23,59,241.5,36.6,81.9,0.447,4.0,11.6,0.34600000000000003,32.6,70.3,0.46299999999999997,19.8,25.2,0.7859999999999999,12.2,30.5,20.3,7.4,4.5,16.2,20.2,97.0,0.2804878048780488,-0.010765007826831006,-0.010765007826831006,0.0492783524226066,-0.08399635391259512,-0.4304839227396501,-0.4304839227396501,-0.12283104300676197,0.09021956297235618,0.4304839227477512,-0.4304839227396501,0.05811218512749256,0.021715942063566904,0.0492783524226066,0.10450046723591108,0.018032816578626796,-0.03697567989588668,0.021715942063566904,-0.05361893247525749,0.4304839227477512,-0.05811218512749257,-0.06278352758049677,-0.10450046723591104
24,25,Washington Wizards,2009,East,0,82,19,63,240.3,36.5,81.2,0.45,4.8,14.6,0.33,31.7,66.5,0.47600000000000003,18.2,23.8,0.767,11.7,28.4,20.0,7.5,4.5,14.0,20.5,96.1,0.23170731707317074,-0.6306308515547504,-0.03727170486127954,0.015770033894932978,-0.08513055855705365,-0.14209755529551948,-0.11457955545183714,-0.22058464192290006,0.07218957017885715,0.08513055855705363,-0.060023470219927294,-0.09197377037851702,-0.048434140312524895,-0.005243537750200277,0.08513055855705363,-0.6306308515547504,-0.12304917651345111,0.0721895701788567,-0.0785482366707997,-0.026416899387407974,-0.015770033894932978,-0.11457955545183714,-0.1975049560144468
25,26,New Orleans Hornets,2009,West,1,82,49,33,240.9,35.5,77.6,0.457,6.8,18.6,0.364,28.7,59.0,0.48700000000000004,18.0,22.4,0.807,9.8,29.9,19.6,7.2,4.1,12.5,20.3,95.8,0.5975609756097561,-0.20184630541830464,-0.31698600472458693,-0.26968089491139846,0.0,0.046536692527112414,0.02778089917927519,-0.02778089917927519,-0.2328266382386015,-0.20184630541830464,0.046536692527112414,-0.20184630541830464,-0.3479298336960135,0.2915485108359112,-0.3479298336960135,-0.018491607257429477,-0.31698600472458693,-0.02778089917927519,-0.2328266382386015,-0.29154851083591143,-0.10573889604040788,-0.2328266382386015,0.10573889604040793
26,27,Los Angeles Clippers,2009,West,0,82,19,63,242.4,36.0,81.7,0.441,6.5,18.5,0.354,29.5,63.2,0.467,16.5,22.4,0.736,10.9,29.0,21.0,7.0,5.9,14.9,20.1,95.1,0.23170731707317074,0.09229515066082167,-0.1252972021301687,0.07052832071013228,-0.7409990589546277,-0.05691071457156812,0.0,-0.1000294603785047,-0.05691071457156812,0.006161221781193085,-0.21143109526408976,-0.25918968550577126,-0.23207076879408625,-0.25918968550577126,-0.018529985088770105,-0.1000294603785047,0.018529985088770105,-0.07052832071013225,0.21143109526408976,0.10002946037850467,-0.1252972021301687,-0.17987837359714895,-0.23207076879408625
27,28,Detroit Pistons,2009,East,1,82,39,43,242.7,36.4,80.0,0.45399999999999996,4.6,13.2,0.349,31.8,66.8,0.475,16.9,22.5,0.7509999999999999,11.6,29.9,20.6,6.0,4.6,11.9,20.9,94.2,0.47560975609756095,0.2254400612947804,-0.11261863886374465,-0.026899532034567478,-0.09239459012563618,-0.30692941699164433,-0.30692941699164433,-0.24238107325398328,0.14521035289352616,0.2254400612947804,-0.12313642878166216,-0.30692941699164433,-0.2611250926388933,-0.16907804649806682,0.11261863886374465,-0.01790494895726562,-0.008944096926214989,-0.37625940954034104,-0.08261591050366202,-0.37625940954034104,0.06357573012072429,-0.30692941699164433,-0.026899532034567478
28,29,Memphis Grizzlies,2009,West,0,82,24,58,241.5,34.9,77.0,0.45399999999999996,4.9,13.5,0.36,30.1,63.5,0.474,19.1,25.3,0.7559999999999999,10.3,28.5,17.4,7.5,4.7,15.3,21.7,93.9,0.2926829268292683,-0.015481895862484048,-0.6191084455802799,-0.2165542875726448,-0.05317726050935728,-0.11248604519772328,-0.15028928704490935,-0.05317726050935728,-0.005147731827367109,0.015481895862484048,-0.09029329578915735,0.02593422994841996,0.05317726050935728,-0.07087057740729691,-0.09731205379898335,-0.1938962960835889,-0.6191084455802799,0.07087057740729691,-0.020688127490225482,0.10468644340224019,0.058926767148446677,-0.2165542875726448,-0.12080091580258233
29,30,Charlotte Bobcats,2009,East,0,82,35,47,243.0,35.0,76.8,0.455,6.0,16.3,0.366,29.0,60.5,0.479,17.7,24.0,0.74,10.8,28.9,21.2,7.1,4.8,15.6,21.4,93.6,0.4268292682926829,0.19766307674298136,-0.2207612400447307,-0.6311357290610998,-0.03183790660360363,-0.07861112169737385,-0.07224736451303253,0.0,-0.08519871333256526,-0.060071524481612015,-0.03730154425997271,-0.13227158238513062,-0.026438048524427382,-0.15320892393942018,-0.03183790660360363,-0.11467128683493158,0.048472916258742685,-0.03730154425997271,0.010505302019084197,0.16563217663596677,0.048472916258742615,-0.6311357290610998,-0.03730154425997271
0,1,Phoenix Suns,2010,West,1,82,54,28,240.6,40.7,82.8,0.49200000000000005,8.9,21.6,0.41200000000000003,31.8,61.2,0.52,19.9,25.8,0.77,11.1,31.9,23.3,5.8,5.1,14.8,20.9,110.2,0.6585365853658537,-0.11321956411923548,0.46640176243240816,0.019537401955009068,0.46640176243240816,0.13307956909074595,0.0847407107798522,0.46640176243240816,0.023527832553371656,-0.07330947222722674,0.12240019941827514,0.09100467040132991,0.06296083112526063,0.03582090591911652,0.007763292665719237,0.07886492593216493,0.11321956411923552,-0.16313991854788634,0.023527832553371656,0.03582090591911652,0.015585281046589683,0.46640176243240816,0.09774711888798028
1,2,Golden State Warriors,2010,West,0,82,26,56,240.6,40.6,86.5,0.469,7.7,20.6,0.375,32.9,65.9,0.499,19.9,25.4,0.782,9.2,29.2,22.4,9.3,4.1,14.7,23.0,108.8,0.3170731707317073,-0.12271677227728489,0.1768246008498319,0.505524988683631,0.06296567374634786,0.07945889810706394,0.07945889810706394,0.13266750773645491,0.1059464503564454,0.07372782209162042,0.04811588907885144,0.09863842438086205,0.038825674596422846,0.11390794607382256,-0.17682460084983198,-0.12271677227728489,0.09863842438086205,0.505524988683631,-0.0918490244003653,0.029877666358077926,0.505524988683631,0.1768246008498319,-0.11390794607382256
2,3,Denver Nuggets,2010,West,1,82,53,29,241.2,38.1,81.4,0.46799999999999997,6.6,18.5,0.359,31.5,62.9,0.5,23.6,30.6,0.772,10.8,30.5,21.0,8.3,5.1,13.9,22.5,106.5,0.6463414634146342,-0.05632061813159208,0.033077289823303206,-0.016397045212033962,0.05632061813159208,0.038753615484387265,0.038753615484387265,0.06240998348745179,0.0,-0.027467226545166645,0.07505980354552959,0.6557045250589971,0.6557045250589971,0.06864851443488089,-0.02191102206232783,-0.01091425148936296,-0.02191102206232783,0.18709379482319083,0.033077289823303206,-0.04450959532237188,0.17207989139688945,0.18709379482319083,0.10306426034581237
3,4,Utah Jazz,2010,West,1,82,53,29,240.9,39.4,80.2,0.491,5.4,14.7,0.364,34.0,65.5,0.519,20.2,27.2,0.741,10.6,31.6,26.7,8.2,4.9,15.2,22.7,104.2,0.6463414634146342,-0.126432673966221,0.1985539844494187,-0.09393721342487257,0.24340386035025802,-0.09393721342487257,-0.126432673966221,0.10937732897733024,0.24340386035025802,0.07285349084110566,0.14583816326024693,0.1985539844494187,0.24340386035025802,-0.09393721342487257,-0.053444594428904944,0.07965749521537943,0.6958688618989934,0.16892296636587076,-0.01158278991852166,0.15679737811190306,0.24340386035025877,0.16892296636587076,0.10937732897733024
4,5,Toronto Raptors,2010,East,0,82,40,42,241.2,39.0,80.9,0.48200000000000004,6.3,17.0,0.371,32.7,63.8,0.512,19.7,25.8,0.764,9.8,30.6,22.0,5.7,4.7,13.4,22.2,104.1,0.4878048780487805,-0.07266581008087596,0.1773024227543187,-0.05000056739711379,0.1773024227543187,0.007034286831096105,-0.03543867829923359,0.1537102422876462,0.1537102422876462,-0.007034286831096105,0.1537102422876462,0.12338423266908839,0.11420395837883798,0.03543867829923357,-0.17730242275431876,0.007034286831096105,0.08052241182178904,-0.8460010217729564,-0.07266581008087596,-0.13297524453507004,0.13297524453507004,0.1773024227543187,-0.04267687642692953
5,6,Orlando Magic,2010,East,1,82,59,23,240.6,36.6,78.0,0.47,10.3,27.3,0.375,26.4,50.6,0.521,19.2,26.5,0.7240000000000001,9.9,33.4,19.7,6.2,5.6,14.1,19.9,102.8,0.7195121951219512,-0.10019594293046719,-0.06979311110571759,-0.10019594293046719,0.06487670000041931,0.4127516718058748,0.4127516718058748,0.10832053180027833,-0.4127516717981074,-0.4127516717981074,0.1443739701319692,0.03545259854484502,0.06487670000041931,-0.1443739701319693,-0.074993005733916,0.4127516718058748,-0.074993005733916,-0.10019594293046719,0.09300370155068076,-0.010321581696168087,-0.06019738392391719,0.074993005733916,0.1443739701319693
6,7,Memphis Grizzlies,2010,West,0,82,40,42,242.7,39.3,83.8,0.469,4.2,12.4,0.337,35.1,71.4,0.49200000000000005,19.7,26.9,0.733,13.0,30.4,18.8,7.9,4.9,15.2,20.2,102.5,0.4878048780487805,0.11239818567799606,0.09562454760864211,0.05745090506252382,0.0490647199656047,-0.39392006039401317,-0.39392006039401317,-0.08255661551450236,0.3939200604014262,0.3939200604014262,0.013163232529884637,0.05745090506252382,0.09562454760864211,-0.07157148320960047,0.3939200604014262,-0.019871462689598978,-0.39392006039401317,0.06191672942473261,-0.006556829244909317,0.08876044904218104,-0.023281563522853425,0.06191672942473261,-0.019871462689598978
7,8,Houston Rockets,2010,West,0,82,42,40,242.7,37.7,84.4,0.447,7.9,22.4,0.35100000000000003,29.9,62.0,0.48100000000000004,19.0,24.7,0.772,11.8,30.1,21.8,7.1,3.9,14.5,20.9,102.4,0.5121951219512195,0.41700076564987854,-0.012151638323999132,0.3835372869167775,-0.3062876119516372,0.2851603555252893,0.3547700465732105,0.012151638323999132,-0.22971299243760349,-0.16729574370755976,-0.19728584158011137,0.02432604048606078,0.06121985237638364,0.153006052964637,0.2471208369649027,-0.13910141126304093,0.09920444099033636,-0.04883600220304868,-0.3062876119516372,0.0488360022030486,0.04883600220304868,0.1972858415801113,-0.012151638323999132
8,9,New York Knicks,2010,East,0,82,29,53,242.4,38.1,83.9,0.455,9.1,26.2,0.34600000000000003,29.1,57.7,0.504,16.8,21.5,0.782,10.2,30.2,21.6,7.1,3.7,14.0,20.0,102.1,0.35365853658536583,0.11770791290443047,0.03777700181005737,0.13606225636187086,-0.06432280590297264,0.26194240307923866,0.2619424030792392,-0.05751513339253336,-0.21367659392417435,-0.2619424030792388,0.10109182076106031,-0.15694573985014007,-0.21367659392417435,0.16873964923996476,-0.10921807712083402,-0.05751513339253336,0.031369845366925976,-0.02502420012432885,-0.7488688209304062,-0.031369845366926,-0.07840228349776167,0.07840228349776167,-0.0857245061354563
9,10,Cleveland Cavaliers,2010,East,1,82,61,21,241.2,37.8,77.9,0.485,7.3,19.3,0.381,30.5,58.6,0.52,19.1,26.6,0.72,9.6,32.8,22.4,6.9,5.2,13.9,19.4,102.1,0.7439024390243902,-0.05113190529348261,0.004949734787990163,-0.16985719466973534,0.16985719466973534,0.08036057091317549,0.08036057091317549,0.208224967157036,-0.05666026884847313,-0.16985719466973534,0.15622649398592103,0.030029941195931362,0.11615455416505925,-0.5952956978713816,-0.15622649398592114,0.16985719466973534,0.11615455416505925,-0.062324055649056465,0.05666026884847315,-0.04040900984710874,-0.15622649398592114,0.062324055649056465,0.5952956978825843
10,11,Dallas Mavericks,2010,West,1,82,55,27,242.4,38.3,82.4,0.46399999999999997,6.8,18.3,0.37200000000000005,31.5,64.2,0.491,18.6,22.8,0.816,10.2,31.5,23.4,7.6,5.5,12.9,19.1,102.0,0.6707317073170732,0.100828337549638,0.061056033007234445,0.016041320278322953,0.03235969609970361,0.055098773104494146,0.02687134007808329,0.1344393732257907,0.0,0.00533374049813969,0.0,-0.00533374049813969,-0.1251659485063239,0.6414793737775067,-0.09355596301671704,0.061056033007234445,0.1830348972047116,0.06715922243556474,0.11655062751268713,-0.1830348972047116,-0.641479373765435,0.049267335906493105,0.15571985558501156
11,12,Los Angeles Lakers,2010,West,1,82,57,25,241.8,38.3,83.8,0.457,6.5,19.0,0.341,31.9,64.8,0.49200000000000005,18.5,24.2,0.765,11.9,32.5,21.1,7.5,4.9,13.4,19.4,101.7,0.6951219512195121,0.06686911683470807,0.15193745428254676,0.23281327255617487,-0.06686911683470802,0.06686911683470798,0.15193745428254676,-0.23281327255617487,0.13711286022458358,0.06686911683470798,0.053342505907699136,-0.039918698388586665,-0.039918698388586665,0.09434589390856607,0.41892945921572494,0.38750762657687043,0.0,0.12260137497024608,-0.026570806368290675,-0.2509105189493415,-0.4189294592157252,0.08052684730046672,0.45548089118165225
12,13,Atlanta Hawks,2010,East,1,82,53,29,242.1,38.8,82.9,0.46799999999999997,6.4,17.7,0.36,32.4,65.2,0.49700000000000005,17.7,23.3,0.759,11.8,29.9,21.8,7.2,5.0,12.0,19.9,101.7,0.6463414634146342,0.07760108447739496,0.15276795871546964,0.05339647697015441,0.07760108447739496,0.022592587455373916,0.007512037449394324,0.10342077819856231,0.12196039666998057,0.069388091244887,0.069388091244887,-0.08599128634431528,-0.1219603966699806,0.007512037449394324,0.15276795871546964,-0.1420065801658759,0.061327325254063356,0.007512037449394179,0.022592587455373916,-0.903459229113355,-0.1317641715116907,0.04557537979899421,0.1420065801658759
13,14,Oklahoma City Thunder,2010,West,1,82,50,32,241.5,37.4,80.8,0.462,5.1,15.0,0.34,32.3,65.9,0.49,21.7,27.0,0.805,11.7,31.8,20.0,8.0,5.9,15.0,21.3,101.5,0.6097560975609756,0.0,-0.04708587809647809,-0.06118754253263236,0.0199225094832072,-0.1447499919961708,-0.10754665281401636,-0.1447499919961708,0.09119811701476606,0.1161917802320687,-0.03337284701281884,0.2786677346312399,0.22732009660366617,0.2786677346312404,0.08340836182077901,0.10754665281401636,-0.10754665281401637,0.1447499919961708,0.7966849788937868,0.12522370204921102,0.06118754253263236,0.0199225094832072,0.06842989296652376
14,15,San Antonio Spurs,2010,West,1,82,50,32,241.2,38.4,81.2,0.473,6.8,18.9,0.358,31.7,62.3,0.508,17.8,24.0,0.74,10.8,32.0,22.3,6.3,4.6,13.6,20.4,101.4,0.6097560975609756,-0.161428420161639,0.2537061729138182,-0.07872766909354843,0.34147010193020294,0.161428420161639,0.1443434717842977,0.1443434717842977,0.046997870259752154,-0.1443434717842977,0.2954069268891747,-0.11107717086093392,-0.09480745802413931,-0.2954069268891747,-0.06280225240753075,0.3938805603929171,0.2741003193999888,-0.39388056039291713,-0.21513942683809303,-0.17888200397861154,-0.07872766909354843,0.015626796272467533,0.161428420161639
15,16,Indiana Pacers,2010,East,0,82,32,50,240.3,36.8,83.2,0.44299999999999995,8.0,23.1,0.348,28.8,60.1,0.479,19.1,24.6,0.775,9.6,31.9,21.1,7.1,5.4,15.0,22.5,100.8,0.3902439024390244,-0.7719912231049404,-0.08837137358630662,0.06630886507049838,-0.2202741661583354,0.1874017570808998,0.2202741661583354,-0.025796858303169665,-0.27003025160661787,-0.16179166535133274,-0.12134231405084195,0.038943421087221305,0.012849852387321404,0.10421317615851032,-0.2025976041903895,0.13053773706616634,0.0,-0.025796858303169665,0.11259034237388545,0.12134231405084195,0.20259760419038936,-0.006418913872028668,-0.07347815616036614
16,17,New Orleans Hornets,2010,West,0,82,37,45,241.8,38.8,83.4,0.46399999999999997,7.0,19.2,0.363,31.8,64.3,0.495,15.8,20.3,0.778,10.4,29.9,22.3,7.6,3.7,13.5,19.6,100.2,0.45121951219512196,0.027228493140025012,0.10991088270986715,0.0744074157822357,0.032789796143539454,0.07440741578223575,0.0744074157822357,0.08774598395079365,0.032789796143539454,0.016254529096280754,0.03841678560566163,-0.227361558270366,-0.6500054212884472,0.10216846980138657,-0.0744074157822357,-0.10216846980138657,0.0947994364928157,0.06805185085903694,-0.6500054212884472,-0.0744074157822357,-0.11809972827827687,-0.016254529096280754,-0.049922159217187054
17,18,Sacramento Kings,2010,West,0,82,25,57,242.4,38.3,84.1,0.456,5.9,16.9,0.349,32.5,67.2,0.483,17.4,24.0,0.726,11.9,30.7,20.5,6.9,4.5,15.0,22.3,100.0,0.3048780487804878,0.21069998522031685,0.1275881916222436,0.2809366358714149,-0.07922616610643546,-0.09099343501927229,-0.09099343501927229,-0.011145865055781363,0.21069998522031685,0.325406250540621,-0.12758819162224358,-0.24355469991015438,-0.06762173864648802,-0.38248622433994905,0.35179246862476043,0.03352138920165256,-0.10295346724557546,-0.14034196653907108,-0.18095678204356816,0.21069998522031685,0.2809366358714149,-0.05615277505210228,-0.38248622433994905
18,19,Boston Celtics,2010,East,1,82,50,32,241.2,37.1,76.8,0.483,6.1,17.5,0.348,31.0,59.3,0.523,19.0,25.5,0.746,8.7,29.9,23.5,8.5,4.9,14.9,22.1,99.2,0.6097560975609756,-0.046150152677693304,-0.05113989089801203,-0.5372963746891711,0.1304293127646878,-0.004467484926851576,-0.004467484926851576,-0.01795429537257728,-0.03175542688892954,-0.13042931276468778,0.5372963746992823,0.008943338857183179,0.05113989089801205,-0.05625185815369225,-0.5372963746891711,-0.08445275475243291,0.1879377263657286,0.1879377263657286,-0.00894333885718315,0.05625185815369225,0.06150538663283587,-0.03175542688892954,0.046150152677693304
19,20,Minnesota Timberwolves,2010,West,0,82,15,67,241.2,37.9,84.4,0.449,4.9,14.4,0.341,33.0,70.0,0.47100000000000003,17.5,23.5,0.746,11.7,31.2,19.8,7.3,3.7,16.3,20.7,98.2,0.18292682926829268,-0.052501865524439965,0.01528526304006376,0.1604122187805316,-0.1033568393913254,-0.12810299570381442,-0.1744081223205612,-0.08914649660161889,0.14838048937867632,0.1744081223205612,-0.16041221878053172,-0.09607611060675607,-0.06399388346362968,-0.06399388346362968,0.06399388346362968,0.03612597262326317,-0.09607611060675607,0.02042537124027215,-0.6112452586605382,0.611245258672041,-0.005082351395456909,-0.0469452747995787,-0.21380386984920513
20,21,Portland Trail Blazers,2010,West,1,82,50,32,242.1,36.3,78.7,0.461,6.0,16.9,0.354,30.3,61.8,0.49,19.6,24.8,0.79,11.1,29.1,20.4,6.4,4.3,12.3,20.9,98.1,0.6097560975609756,0.11663142694610984,-0.3296231102329331,-0.28457722474741776,0.011290301584002902,-0.04537439136420837,-0.092172596598868,0.056880445074836264,-0.18330175654538544,-0.18330175654538647,-0.056880445074836306,0.15543742743297864,0.08025283853782121,0.38744276939587285,0.02260175345162045,-0.38744276939587285,-0.1292415756662593,-0.24671086545773693,-0.21343039458820767,-0.4749593215026836,0.04537439136420837,-0.1292415756662593,0.11663142694610984
21,22,Philadelphia 76ers,2010,East,0,82,27,55,241.5,37.6,81.8,0.46,5.8,16.8,0.34299999999999997,31.9,64.9,0.491,16.7,22.0,0.7559999999999999,11.5,29.5,21.0,8.1,5.4,14.5,20.5,97.7,0.32926829268292684,0.0,-0.05877378146132163,0.014624410333226673,-0.014624410333226673,-0.16740755954067466,-0.16740755954067466,-0.20133923819553706,0.1510735415452851,0.10395208953906208,0.0,-0.4269632288822997,-0.4269632288822997,-0.014624410333226673,0.1350845127491235,-0.36861496349166395,-0.05877378146132163,0.36861496349166384,0.25651806509031555,0.05877378146132154,-0.043983176556626084,-0.21907378162411476,-0.2974081704297938
22,23,Milwaukee Bucks,2010,East,1,82,46,36,243.7,37.2,85.3,0.436,7.9,22.1,0.35600000000000004,29.3,63.2,0.46399999999999997,15.4,20.4,0.755,11.8,31.2,21.2,7.1,4.7,13.2,22.2,97.7,0.5609756097560976,0.6020626572447577,-0.04624002638862929,0.21059194191588854,-0.21059194191588865,0.11747492847745916,0.1261785329214859,0.0355832601799911,-0.12617853292148593,-0.015055635936676448,-0.21059194191588865,-0.6020626572334278,-0.21059194191588865,-0.015055635936676448,0.1018041326055481,0.0355832601799911,0.015055635936676448,-0.020118525435838145,-0.05171314168820581,-0.13566039707172006,0.09463278058845521,-0.07498992473081713,0.015055635936676448
23,24,Chicago Bulls,2010,East,1,82,41,41,242.7,37.6,83.2,0.451,4.3,13.0,0.33,33.3,70.2,0.474,18.0,23.9,0.754,11.4,33.1,20.8,6.5,5.8,14.3,20.1,97.5,0.5,0.2868073569327325,-0.03358872661346053,0.08633727079193021,-0.13569047216414387,-0.3515921276919298,-0.3515921276919298,-0.2868073569327325,0.2868073569327325,0.3515921276919307,-0.19612934701150078,-0.042106167417987284,-0.0771996739979848,-0.042106167417987284,0.059407753416773464,0.35159212769193154,-0.059407753416773464,-0.1465979378135241,0.35159212769192966,-0.008357728707469356,-0.0771996739979848,-0.15799341785730608,-0.025136019092531936
24,25,Miami Heat,2010,East,1,82,47,35,242.4,36.4,79.5,0.45799999999999996,6.0,17.4,0.34600000000000003,30.4,62.1,0.489,17.7,23.5,0.752,10.7,31.1,18.9,7.4,5.6,13.2,20.9,96.5,0.573170731707317,0.2519939739033716,-0.3359959385581198,-0.29128771237941636,-0.040091071040433426,-0.05357284380874888,-0.040091071040433426,-0.12313077910857646,-0.18352257234835823,-0.15259353433943096,-0.12313077910857646,-0.15259353433943096,-0.16784685493269036,-0.09475328825207809,-0.09475328825207809,0.06715786389963596,-0.4574477000268263,0.09475328825207809,0.3612448281328694,-0.3612448281328694,0.05357284380874888,-0.29128771237941636,0.06715786389963596
25,26,Washington Wizards,2010,East,0,82,26,56,241.8,36.7,81.7,0.449,5.3,14.9,0.353,31.4,66.8,0.47100000000000003,17.6,23.1,0.762,11.8,30.0,19.0,6.0,5.1,14.9,21.4,96.2,0.3170731707317073,0.056231582552993487,-0.18121074548079685,-0.011161507698010555,-0.2269851233701654,-0.21099569169711363,-0.21099569169711363,0.033568434728911564,-0.033568434728911564,0.2813309158364078,-0.3522861910678443,-0.18121074548079685,-0.21099569169711363,0.033568434728911564,0.22698512337016538,-0.15366427813676117,-0.32586294129821347,-0.38302302387367754,0.06771664224161222,0.14053892919395028,0.12776725501698488,-0.28133091583640785,-0.30247192503550546
26,27,Los Angeles Clippers,2010,West,0,82,29,53,240.3,36.6,80.5,0.455,5.9,17.8,0.332,30.7,62.7,0.49,16.6,22.8,0.73,11.3,30.5,22.1,6.5,5.7,15.7,19.3,95.7,0.35365853658536583,-0.767883605798012,-0.12984317079140525,-0.08039302274630827,-0.06595604831091026,-0.05212437499393686,0.019202280479845298,-0.18640462825650939,-0.05897551985478708,-0.04538365202488647,-0.03216636786100055,-0.21910212954690594,-0.14983003942588058,-0.1609308029155644,0.03216636786100053,-0.012781480786093398,0.08790116644830293,-0.11199127074575492,0.21910212954690594,0.24049064109922347,-0.26859347240279163,-0.18640462825650939,-0.08790116644830293
27,28,Charlotte Bobcats,2010,East,1,82,44,38,242.4,34.9,76.9,0.45299999999999996,5.6,16.2,0.34600000000000003,29.2,60.7,0.48200000000000004,20.0,26.6,0.7509999999999999,10.5,30.4,20.2,7.7,5.4,15.7,19.5,95.3,0.5365853658536586,0.17461862017982663,-0.38858917691813916,-0.38858917691813916,-0.12717152660012063,-0.12717152660012063,-0.12717152660012063,-0.08532317823541008,-0.26968198601380394,-0.2018471220686256,-0.12717152660012063,0.26968198601380405,0.2167674857369696,-0.08532317823541008,-0.10573932384959274,-0.05604183922587196,-0.12717152660012063,0.14996879833469776,0.1620240258700236,0.3479312413859376,-0.23282758023230532,-0.31698728721881914,0.009237188957160958
