,RK,Team,Year,Conf,playoffs_y_n,G,W%,W,L,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,W_scalnorm,L_scalnorm,MP_scalnorm,FG_scalnorm,FGA_scalnorm,FG%_scalnorm,3P_scalnorm,3PA_scalnorm,3P%_scalnorm,2P_scalnorm,2PA_scalnorm,2P%_scalnorm,FT_scalnorm,FTA_scalnorm,FT%_scalnorm,ORB_scalnorm,DRB_scalnorm,AST_scalnorm,STL_scalnorm,BLK_scalnorm,TOV_scalnorm,PF_scalnorm,PTS_scalnorm
29,30,Los Angeles Lakers,2016,West,0,82,0.2073170731707317,17,65,240.6,35.1,84.8,0.414,7.8,24.6,0.317,27.3,60.2,0.45399999999999996,19.3,24.7,0.7809999999999999,10.7,32.3,18.0,7.2,4.1,13.7,20.3,97.3,-0.13672862405752137,0.13672862405752137,-0.11153485016976118,-0.3908943427323556,0.009775000729870906,-0.3908943427323556,-0.044746454312575866,0.016374423321677746,-0.3908943427323556,-0.09489005116716083,-0.013062125150102221,-0.3908943427323556,0.07627160462955432,0.0527678810060702,0.030021733628468706,0.033575200667194015,-0.061441144247412365,-0.3908943427323556,-0.05276788100607021,-0.061441144247412365,-0.026534129846951512,-0.013062125150102221,-0.3908943427323556
0,1,Golden State Warriors,2017,West,1,82,0.8170731707317073,67,15,241.2,43.1,87.1,0.495,12.0,31.2,0.38299999999999995,31.1,55.8,0.557,17.8,22.6,0.7879999999999999,9.4,35.0,30.4,9.6,6.8,14.8,19.3,115.9,0.3262898165632134,-0.32628981655707306,-0.031056278072812728,0.3262898165632134,0.0406410337696136,0.3262898165632134,0.08562990501408668,0.06838286657667556,0.09310108083741184,0.06838286657667556,-0.0406410337696136,0.3262898165632134,-0.008159450895861812,-0.010903300337581483,0.031056278072812738,-0.02214873794218954,0.09310108083741184,0.3262898165632134,0.3262898165632134,0.3262898165632134,0.037351045469661996,-0.02214873794218954,0.3262898165632134
1,2,Houston Rockets,2017,West,1,82,0.6707317073170732,55,27,241.2,40.3,87.2,0.462,14.4,40.3,0.35700000000000004,25.9,46.9,0.552,20.3,26.5,0.7659999999999999,10.9,33.5,25.2,8.2,4.3,15.1,19.9,115.3,0.12889590248748362,-0.12889590248748362,-0.04299656839739786,0.10966024308687952,0.07100481800603145,0.02669881300570984,0.45173933535571237,0.45173933535571237,0.00375609955063836,-0.15801123475704595,-0.4517393353472112,0.15801123475704673,0.15801123475704587,0.45173933535571237,-0.034694792205220884,0.0517115018575433,0.007519235456345695,0.11855226370554597,0.07100481800603145,-0.034694792205220884,0.08207668891647638,-0.00375609955063836,0.15801123475704673
2,3,Denver Nuggets,2017,West,0,82,0.4878048780487805,40,42,240.9,41.2,87.7,0.469,10.6,28.8,0.368,30.6,58.9,0.519,18.7,24.2,0.774,11.8,34.6,25.3,6.9,3.9,15.0,19.1,111.7,-0.045949817877395736,0.04594981787739571,-0.26627994671027294,0.31298849135641066,0.266279946710273,0.18548162093620593,0.17241580560640637,0.14807694135982424,0.08424682600977722,0.11484183634811211,0.027430554008845347,0.229890459401195,0.11484183634811211,0.1366275851182687,-0.027430554008845347,0.229890459401195,0.2140329630604456,0.3836871229384022,-0.31298849135641066,-0.2878717899328827,0.1599800921528567,-0.11484183634811211,0.31298849135641066
3,4,Cleveland Cavaliers,2017,East,1,82,0.6219512195121951,51,31,242.4,39.9,84.9,0.47,13.0,33.9,0.384,26.9,51.0,0.528,17.5,23.3,0.748,9.3,34.4,22.7,6.6,4.0,13.7,18.1,110.3,0.11890242948174666,-0.11890242948174667,0.14737058043545082,0.12776118494552513,-0.041559571070413096,0.14737058043545082,0.24596146425703566,0.24596146425703552,0.24596146425703552,-0.1706979506989051,-0.24596146425703566,0.20064032131196197,-0.041559571070413096,0.023497489646909495,-0.09492427330018237,-0.06692877843346,0.1025547519461821,0.029455991123483134,-0.70318081214504,-0.13720518059208034,-0.011704497884469157,-0.1706979506989051,0.17069795069890517
4,5,Washington Wizards,2017,East,1,82,0.5975609756097561,49,33,242.1,41.3,87.0,0.475,9.2,24.8,0.37200000000000005,32.1,62.3,0.515,17.3,22.1,0.784,10.3,32.6,23.9,8.5,4.1,14.2,21.3,109.2,0.1324165828958869,-0.1324165828958869,0.15615410420389036,0.4046161301469853,0.08884224327412449,0.36228130068705283,-0.019254352114193116,-0.08884224327412449,0.14408021916012215,0.30357435175073183,0.21017209501416026,0.16870653696094698,-0.08884224327412449,-0.14408021916012215,0.058353226133904104,0.0386542800833461,-0.16870653696094698,0.21017209501416026,0.4046161301469853,-0.16870653696094698,0.0888422432741243,0.28080473680883233,0.24243030969678211
5,6,Los Angeles Clippers,2017,West,1,82,0.6219512195121951,51,31,240.9,39.5,83.2,0.475,10.3,27.4,0.375,29.3,55.8,0.525,19.3,26.0,0.745,9.0,34.0,22.5,7.5,4.2,13.0,19.8,108.7,0.20989886361048335,-0.20989886361048335,-0.30133367357173163,0.10662169988854424,-0.2601537874191808,0.3887667866396941,0.14209723033624555,0.09533727898746508,0.20989886361048335,-0.031041577519116542,-0.1546135660741967,0.30133367357173174,0.20989886361048335,0.35419104236459886,-0.27970341137948224,-0.18104025279536629,0.09533727898746529,-0.01032132743858932,-0.07336525231520176,-0.12995988940974643,-0.19511303320838325,-0.031041577519116542,0.22553725479353073
6,7,Boston Celtics,2017,East,1,82,0.6463414634146342,53,29,240.9,38.6,85.1,0.45399999999999996,12.0,33.4,0.359,26.6,51.7,0.515,18.7,23.2,0.807,9.1,32.9,25.2,7.5,4.1,13.3,20.6,108.0,0.2744107445410547,-0.2744107445410546,-0.2744107445410546,-0.09709548788175339,-0.04735288515353894,-0.009399159123186385,0.2966618898035132,0.32254552401328307,0.028268139759434856,-0.32254552401328307,-0.32254552401328307,0.16486504801346455,0.11834850579655612,0.009399159123187416,0.32254552401328307,-0.1294014250435525,-0.1294014250435525,0.2966618898035132,-0.06681036763209414,-0.16486504801346455,-0.1407994774685149,0.10759341776483813,0.1776804831592465
7,8,Portland Trail Blazers,2017,West,1,82,0.5,41,41,243.0,39.5,86.1,0.45899999999999996,10.4,27.7,0.375,29.2,58.4,0.499,18.5,23.7,0.78,10.1,33.5,21.1,7.0,5.0,13.7,21.2,107.9,-0.007525516511956651,0.007525516511956627,0.9050803317345463,0.07774032631153431,0.037913489328277185,0.022633125977952893,0.12217923368030144,0.08614558295642093,0.15304207461104663,-0.05349228778826314,-0.007525516511956675,-0.007525516511956675,0.06951259627155523,0.06951259627155555,0.022633125977952893,0.007525516511956675,0.015065130681747406,-0.13200059971419198,-0.18968409194648023,0.09475673545521957,-0.015065130681747382,0.1896840919464802,0.12217923368030144
8,9,Phoenix Suns,2017,West,0,82,0.2926829268292683,24,58,241.8,39.9,88.5,0.45,7.5,22.6,0.332,32.4,65.9,0.491,20.4,26.3,0.7759999999999999,11.9,33.1,19.6,8.2,4.9,15.4,24.8,107.7,-0.15519584238147321,0.15519584238147321,0.03407661177269121,0.0806142733829037,0.13895776131999035,-0.03407661177269121,-0.15519584238147321,-0.12659927755658043,-0.1077063528286016,0.4436903919849306,0.4436903919849306,-0.06973967743833397,0.4436903919849306,0.15519584238147313,0.0036891746003142956,0.10770635282860164,-0.01858603082153102,-0.15519584238147321,0.06973967743833397,0.02238214794412174,0.10770635282860164,0.4436903919849306,0.05079012327150165
9,10,Toronto Raptors,2017,East,1,82,0.6219512195121951,51,31,241.2,39.2,84.4,0.46399999999999997,8.8,24.3,0.363,30.3,60.0,0.505,19.7,24.7,0.7959999999999999,10.6,32.6,18.5,8.3,4.9,12.7,20.8,106.9,0.14165132194977292,-0.14165132194977295,-0.07973386231808216,-0.00696540062582609,-0.09589504286160987,0.0643388504700522,-0.08770409624274615,-0.09589504286160987,0.03509163017247433,0.04951091586142312,0.03509163017247433,0.04951091586142312,0.23902763698053509,0.15220497024563584,0.11308556819822219,0.04951091586142312,-0.1221759408005861,-0.8377162017984753,0.20335657123245762,0.04225894520797034,-0.20335657123245754,0.11308556819822219,0.07973386231808219
10,11,Oklahoma City Thunder,2017,West,1,82,0.573170731707317,47,35,241.5,39.5,87.4,0.452,8.4,25.8,0.327,31.0,61.6,0.504,19.2,25.8,0.745,12.2,34.4,21.0,7.9,5.0,15.0,20.9,106.6,0.06139578171447316,-0.06139578171447314,0.005363420307811781,0.055405372403706285,0.12586243937054845,-0.016130582838606168,-0.13518746642814525,-0.027020866711302646,-0.6450489110776819,0.10138940081641558,0.09407655886816445,0.02702086671130263,0.08707689127685309,0.15658636487198305,-0.1453463196166161,0.6450489110898209,0.09407655886816445,-0.11719917808295764,0.016130582838606168,0.06753293258143905,0.09407655886816445,0.10138940081641558,0.04954148594308888
11,12,Brooklyn Nets,2017,East,0,82,0.24390243902439024,20,62,240.9,37.8,85.2,0.444,10.7,31.6,0.33799999999999997,27.1,53.6,0.506,19.4,24.6,0.7879999999999999,8.8,35.1,21.4,7.2,4.7,16.5,21.0,105.8,-0.524147573257992,0.5241475732678558,-0.1272374260981526,-0.09523256876348038,-0.01310723218797007,-0.08862929532622436,0.10227207739981663,0.12723742609815267,-0.10984931723212427,-0.09523256876348038,-0.09523256876348038,0.04025593902527773,0.11810409939573598,0.08238601364851571,0.04988838744050384,-0.10984931723212427,0.5241475732678558,-0.04025593902527773,-0.05487525382907599,-0.02195635318629556,0.18333848475193618,0.09523256876348038,0.030978303085020732
12,13,Minnesota Timberwolves,2017,West,0,82,0.3780487804878049,31,51,241.5,39.5,84.4,0.467,7.3,21.0,0.349,32.1,63.4,0.507,19.3,24.2,0.799,11.4,31.0,23.7,8.0,4.5,14.0,20.1,105.6,-0.10721947621924277,0.10721947621924276,0.005272288295502571,0.05446395763661507,-0.0725853887285951,0.08559733310832172,-0.6340886279130836,-0.6340886279130836,-0.04869970680819499,0.16640712098108812,0.13289044230034439,0.06035258151500572,0.10721947621924276,0.07897892006518081,0.13289044230034439,0.10721947621924276,-0.2217941170983882,0.0725853887285951,0.03747606723839184,-0.03747606723839188,0.03198686682488473,0.005272288295502605,0.026561744394494196
13,14,San Antonio Spurs,2017,West,1,82,0.7439024390243902,61,21,241.5,39.3,83.7,0.469,9.2,23.5,0.391,30.1,60.2,0.5,17.6,22.0,0.797,10.0,33.9,23.8,8.0,5.9,13.4,18.3,105.3,0.27855137880319064,-0.27855137880319064,0.006621470367984064,0.019914190974102425,-0.12517141573927057,0.13465701131368296,-0.013255344831216388,-0.14468955261591343,0.7963523284685904,0.03335891240623914,0.05405684804596452,0.006621470367984107,-0.033358912406239165,-0.134657011313683,0.12517141573927057,-0.006621470367984107,0.04706621770650652,0.11614326514000284,0.04706621770650648,0.27855137880319053,-0.06840132052748635,-0.12517141573927057,0.019914190974102425
14,15,Indiana Pacers,2017,East,1,82,0.5121951219512195,42,40,242.1,39.3,84.5,0.465,8.6,23.0,0.376,30.6,61.5,0.498,17.9,22.1,0.81,9.0,33.0,22.5,8.2,5.0,13.8,19.5,105.1,0.05320708329932657,-0.05320708329932666,0.21494397029238096,0.03981735530080647,-0.12229012228899293,0.1515517250030856,-0.23222222082178762,-0.3865238465188786,0.35877848356404807,0.16670090585102013,0.18226959967078069,-0.03981735530080647,-0.013239274374673317,-0.19832443408875497,0.5569485214719385,-0.23222222082178762,-0.12229012228899293,-0.013239274374673276,0.25027352306086514,0.16670090585102013,0.013239274374673317,-0.06669935371489893,0.013239274374673317
15,16,Charlotte Hornets,2017,East,0,82,0.43902439024390244,36,46,241.8,37.7,85.4,0.442,10.0,28.6,0.35100000000000003,27.7,56.7,0.488,19.4,23.8,0.815,8.8,34.8,23.1,7.0,4.8,11.5,16.6,104.9,-0.04149633791433097,0.04149633791433091,0.04149633791433097,-0.12174321941703557,0.004492442994649254,-0.12174321941703557,0.04149633791433097,0.061848992853033136,-0.022632890282668846,-0.06184899285303296,-0.051425589201441545,-0.12174321941703557,0.12174321941703557,0.05142558920144156,0.5402980366112434,-0.11323408415986688,0.1311579696452561,0.04149633791433085,-0.11323408415986688,0.0,-0.5402980366010758,-0.5402980366010758,-0.004492442994649254
16,17,Los Angeles Lakers,2017,West,0,82,0.3170731707317073,26,56,240.3,39.3,87.4,0.45,8.9,25.7,0.34600000000000003,30.4,61.6,0.493,17.0,22.6,0.754,11.4,32.1,20.9,8.2,3.9,15.2,20.7,104.6,-0.22786409484620798,0.22786409484620798,-0.7985915205125731,0.01997018591088699,0.15582179134977764,-0.06133397004212457,-0.054208845673839164,-0.04719855900465877,-0.09141636263457878,0.06133397004212407,0.11646983802453152,-0.09141636263457878,-0.11646983802453152,-0.026685733827281156,-0.07600997355457055,0.1350356413492146,-0.16736647797564236,-0.16736647797564236,0.12552337407494538,-0.20957845625741572,0.16736647797564233,0.09141636263457878,-0.01997018591088699
17,18,New Orleans Pelicans,2017,West,0,82,0.4146341463414634,34,48,242.7,39.1,87.0,0.45,9.4,26.8,0.35,29.8,60.2,0.495,16.7,22.3,0.75,8.6,35.1,22.8,7.8,5.5,12.9,18.2,104.3,-0.07881383601910476,0.07881383601910479,0.25933394319336245,-0.020706847852297955,0.06359646282247679,-0.06359646282247679,0.013782955531896195,0.034686717859260786,-0.04893962352270199,0.006885028854380869,0.05620850625155907,-0.07881383601910476,-0.15044872049941854,-0.07881383601910476,-0.09478853730914727,-0.2896387318684662,0.8280500334593957,0.04893962352270199,0.006885028854380869,0.18658123865118822,-0.16156975903731347,-0.16156975903731347,-0.04177133129051985
18,19,New York Knicks,2017,East,0,82,0.3780487804878049,31,51,242.1,39.6,88.5,0.447,8.6,24.7,0.348,31.0,63.8,0.485,16.6,21.1,0.7879999999999999,12.0,33.2,21.8,7.1,5.5,13.9,20.3,104.3,-0.20038463542282114,0.20038463542282112,0.15997457731469938,0.15997457731469938,0.3711448907596942,-0.1599745773146994,-0.17283411843799504,-0.11279415335867905,-0.11279415335867905,0.18626901238616303,0.28767491772297077,-0.3381363847017719,-0.2483616202067661,-0.3381363847017719,0.1127941533586791,0.3381363847017719,-0.0296345348760942,-0.07003977575203384,-0.17283411843799504,0.26702510509922356,0.0296345348760942,0.05978089870460036,-0.05978089870460036
19,20,Milwaukee Bucks,2017,East,1,82,0.5121951219512195,42,40,241.2,38.8,81.9,0.474,8.8,23.7,0.37,30.0,58.2,0.516,17.2,22.4,0.768,8.8,31.6,24.2,8.1,5.3,14.0,20.2,103.6,0.04652702849100658,-0.04652702849100666,-0.1325246750965769,-0.0822914862959178,-0.4870246237849475,0.33799646408479117,-0.1457719031951745,-0.21885212674577945,0.13252467509657695,0.03481835706150429,-0.07023807477516686,0.25297801515520785,-0.1325246750965769,-0.10693681463236056,-0.0822914862959178,-0.2918062864455066,-0.3972849051708884,0.29180628644550655,0.13252467509657695,0.25297801515520785,0.07023807477516686,0.03481835706150429,-0.10693681463236056
20,21,Miami Heat,2017,East,0,82,0.5,41,41,241.2,39.0,85.8,0.455,9.9,27.0,0.365,29.2,58.8,0.496,15.2,21.6,0.706,10.6,33.0,21.2,7.2,5.7,13.4,20.5,103.2,-0.007310459927953594,0.007310459927953571,-0.08368380179254661,-0.036830036054389476,0.02198633944172033,0.007310459927953618,0.051963639400610974,0.051963639400610974,0.051963639400610974,-0.051963639400610974,0.007310459927953618,-0.051963639400610974,-0.25086883808817617,-0.18426349220572893,-0.8792158632683025,0.051963639400610974,-0.06752613574414949,-0.10064559180270427,-0.09204887350236837,0.25086883808817617,-0.07551874205359284,0.06752613574414919,-0.09204887350236837
21,22,Atlanta Hawks,2017,East,1,82,0.524390243902439,43,39,242.4,38.1,84.4,0.451,8.9,26.1,0.341,29.2,58.3,0.501,18.1,24.9,0.728,10.3,34.1,23.6,8.2,4.8,15.8,18.2,103.2,0.09169770401930456,-0.1053173399920369,0.3251608117665003,-0.20944243872440857,-0.17760437479795943,-0.06499217114296296,-0.1053173399920369,0.0,-0.20944243872440857,-0.09169770401930456,-0.03879822256196952,0.03879822256196952,0.05184523794021831,0.3251608117665003,-0.4426960222190662,0.05184523794021831,0.16243416464073412,0.14767272994148417,0.24386772490856481,0.0,0.4426960222190662,-0.3027317105494553,-0.16243416464073412
22,23,Chicago Bulls,2017,East,1,82,0.5,41,41,241.2,38.6,87.1,0.444,7.6,22.3,0.34,31.0,64.8,0.479,18.0,22.5,0.7979999999999999,12.2,34.1,22.6,7.8,4.8,13.6,17.7,102.9,-0.006353152158981756,0.006353152158981736,-0.07272537313243224,-0.0656295313632441,0.09517026922715341,-0.12920037916140562,-0.21801745937034267,-0.267263794184979,-0.12920037916140562,0.12009916316953322,0.21801745937034267,-0.267263794184979,0.0063531521589817765,-0.04515897920241451,0.13882637729960226,0.7640821802032315,0.07999503522169124,0.019107219144742973,0.0063531521589817765,0.0,-0.038544446099605105,-0.267263794184979,-0.10314551313593809
23,24,Sacramento Kings,2017,West,0,82,0.3902439024390244,32,50,242.4,37.9,82.1,0.461,9.0,23.9,0.376,28.9,58.2,0.496,18.1,23.3,0.775,8.7,32.3,22.5,7.6,4.0,14.6,20.3,102.8,-0.19777259167363623,0.1977725916736362,0.30704329478507775,-0.23027974786038163,-0.4180296036042616,0.06137089600237888,-0.061370896002378925,-0.19777259167363623,0.33011649703259455,-0.13944460682334794,-0.07390563843234838,-0.0865884330075191,0.048956491988069804,0.048956491988069804,-0.012181619244288767,-0.4180296036042616,-0.2661875596568061,-0.01218161924428873,-0.036636438513342306,-0.2858639124993216,0.139444606823348,0.07390563843234838,-0.23027974786038163
24,25,Philadelphia 76ers,2017,East,0,82,0.34146341463414637,28,54,241.8,37.7,85.3,0.442,10.1,29.8,0.34,27.5,55.5,0.496,17.0,22.0,0.7709999999999999,9.8,33.0,23.8,8.4,5.1,16.7,21.9,102.4,-0.18986984664419812,0.18986984664419818,0.06007186095820158,-0.17624065440478998,-0.006503451256213525,-0.17624065440478998,0.07444586677938413,0.12294039778047355,-0.13225692493018681,-0.10558566837225176,-0.12294039778047355,-0.04622732348824034,-0.11407316224318487,-0.13225692493018681,-0.03276433310692628,-0.026136604086430683,-0.06007186095820158,0.11407316224318487,0.22317518682659387,0.12294039778047355,0.7821583822241537,0.22317518682659387,-0.1421106492102924
25,26,Detroit Pistons,2017,East,0,82,0.45121951219512196,37,45,241.5,39.9,88.8,0.449,7.7,23.4,0.33,32.2,65.5,0.49200000000000005,13.9,19.3,0.7190000000000001,11.1,34.6,21.1,7.0,3.8,11.9,17.9,101.3,-0.03297577569314955,0.03297577569314955,0.004639168649051952,0.10137313905181157,0.5579444670921011,-0.06386901491259377,-0.13544166093510754,-0.11693237151016575,-0.15919967555427772,0.19516010068431164,0.19516010068431164,-0.07531842758623844,-0.5579444670816013,-0.19516010068431172,-0.19516010068431172,0.07531842758623843,0.108866553301931,-0.08137289219646122,-0.11693237151016575,-0.19516010068431172,-0.17474057470829032,-0.15919967555427772,-0.11693237151016575
26,27,Orlando Magic,2017,East,0,82,0.35365853658536583,29,53,241.5,38.3,87.0,0.44,8.5,26.1,0.32799999999999996,29.7,60.9,0.488,16.0,21.4,0.747,9.8,33.3,22.2,7.1,4.8,13.3,19.3,101.1,-0.2560444680345697,0.25604446803456965,0.010158294521255766,-0.13985270063359115,0.09383135692303647,-0.38262593084712654,-0.22197472886504335,0.0,-0.4273381572265765,-0.010158294521255832,0.11628334108180327,-0.27528529138312957,-0.2965738877606983,-0.2965738877606983,-0.20658335751080623,-0.040824988400082876,-0.010158294521255832,-0.05117740294811901,-0.1781805895646781,0.0,-0.15217133169238928,-0.08293103386776315,-0.2965738877606983
27,28,Utah Jazz,2017,West,1,82,0.6219512195121951,51,31,240.9,37.0,79.5,0.466,9.6,26.0,0.37200000000000005,27.3,53.5,0.511,17.1,22.9,0.747,9.4,33.8,20.1,6.7,5.0,13.6,18.8,100.7,0.1306406989026117,-0.13064069890261173,-0.1875495704986577,-0.22044790773819473,-0.7726001323432728,0.08844107664013721,0.032363941460352694,-0.019320225523767175,0.09623122290572216,-0.12143802298355369,-0.16191927877072035,0.08844107664013721,-0.08844107664013721,-0.0064239767999995576,-0.13064069890261173,-0.052444535492816816,0.032363941460352694,-0.22044790773819473,-0.27024323837370984,0.08088681610636142,-0.03897413776917646,-0.10429537445794654,-0.22044790773819473
28,29,Memphis Grizzlies,2017,West,1,82,0.524390243902439,43,39,242.7,36.4,83.6,0.435,9.4,26.5,0.354,27.0,57.1,0.473,18.3,23.4,0.784,10.8,32.0,21.3,8.0,4.2,12.9,22.4,100.5,0.03599050625089071,-0.041336088224331234,0.19071580923051484,-0.2130021409947406,-0.11064093317066617,-0.6089531908819316,0.01013607199075305,0.01522794585288683,-0.01522794585288683,-0.12762263083449973,-0.046769237848450856,-0.6089531908819316,0.03599050625089071,0.03599050625089071,0.030718899159943507,0.057960189591292115,-0.14782408728989108,-0.057960189591292094,0.035990506250890675,-0.06375391707331964,-0.11881941469962268,0.21300214099474052,-0.2130021409947406
29,30,Dallas Mavericks,2017,West,0,82,0.4024390243902439,33,49,241.2,36.2,82.3,0.44,10.7,30.2,0.355,25.5,52.2,0.489,14.8,18.5,0.8009999999999999,7.9,30.7,20.8,7.5,3.7,11.9,19.1,97.9,-0.041231114586636475,0.041231114586636475,-0.034282439587792805,-0.3601851740895605,-0.08743536516826163,-0.11280506938445968,0.07027960803821634,0.06544217909063306,-0.0029948496061441105,-0.3601851740895605,-0.08743536516826163,-0.06544217909063306,-0.1259870452842653,-0.3601851740895605,0.08743536516826167,-0.3601851740895605,-0.3601851740895605,-0.08743536516826163,-0.021287755698880802,-0.3601851740895605,-0.11280506938445968,-0.037709328177898196,-0.3601851740895605
0,1,Golden State Warriors,2018,West,1,82,0.7073170731707317,58,24,240.6,42.8,85.1,0.503,11.3,28.9,0.391,31.5,56.2,0.56,16.6,20.3,0.815,8.4,35.1,29.3,8.0,7.5,15.5,19.6,113.5,0.09793595975035091,-0.09793595975035091,-0.05803830193153218,0.34323453663969944,-0.05803830193153218,0.34323453663969944,0.046334155310703846,-0.005713164862456279,0.34323453663969944,0.07193409151030744,-0.026361332729620712,0.34323453663969944,-0.008583183431754259,-0.03929074134100062,0.34323453663969944,-0.10749636160878764,0.05803830193153217,0.34323453663969944,0.04275158367306639,0.34323453663969944,0.07193409151030744,-0.002853909296653934,0.34323453663969944
1,2,Houston Rockets,2018,West,1,82,0.7926829268292683,65,17,240.9,38.7,84.2,0.46,15.3,42.3,0.36200000000000004,23.4,41.9,0.5579999999999999,19.6,25.1,0.7809999999999999,9.0,34.5,21.5,8.5,4.8,13.8,19.5,112.4,0.3870406889476444,-0.3870406889403608,-0.029725762684425595,-0.048207859734685735,-0.09395457227803992,0.003218146493021853,0.3870406889476444,0.3870406889476444,0.012933351457026097,-0.3870406889403608,-0.3870406889403608,0.13538067725202466,0.13538067725202307,0.11043527759653884,0.044305318884176874,-0.056447589527188306,0.03683854858866665,-0.08721034748415582,0.08111485694167782,0.006442321585947302,-0.026272541640309188,-0.01952442991083567,0.13538067725202285
2,3,New Orleans Pelicans,2018,West,1,82,0.5853658536585366,48,34,243.4,42.7,88.3,0.483,10.2,28.2,0.36200000000000004,32.5,60.1,0.54,16.1,20.9,0.772,8.7,35.7,26.8,8.0,5.9,14.9,19.1,111.7,0.07474885293748407,-0.07474885293748407,0.7139726404505239,0.2497362741535478,0.20371958038539273,0.2497362741535478,-0.029908056926312755,-0.029908056926312755,0.023858109375411583,0.22360646422133207,0.12972195626707864,0.16087663092262952,-0.04846486806666288,-0.029908056926312755,0.011884128683876925,-0.14963230028316304,0.22360646422133207,0.20371958038539273,0.0889288746328632,0.20371958038539273,0.08172987081990578,-0.09638109129138732,0.18737149086781454
3,4,Toronto Raptors,2018,East,1,82,0.7195121951219512,59,23,241.8,41.3,87.4,0.47200000000000003,11.8,33.0,0.358,29.5,54.4,0.541,17.3,21.8,0.794,9.8,34.2,24.3,7.6,6.1,13.4,21.7,111.7,0.34304072991362106,-0.3430407299136212,0.10267591746049191,0.2798316495669916,0.17818762898785448,0.1541507136098544,0.22098206231671313,0.2798316495669916,-0.04108206432195107,0.041082064321951044,-0.17818762898785448,0.2798316495669916,0.10267591746049191,0.03277178408398998,0.2380712351806418,0.02452466269148151,0.057962842423124446,0.17818762898785448,-0.057962842423124494,0.34304072991362106,-0.17818762898785448,0.2380712351806418,0.25737571848604984
4,5,Cleveland Cavaliers,2018,East,1,82,0.6097560975609756,50,32,240.6,40.4,84.8,0.47600000000000003,12.0,32.1,0.37200000000000005,28.4,52.6,0.54,18.1,23.3,0.779,8.5,33.7,23.4,7.1,3.8,13.7,18.6,110.9,0.1988763655499849,-0.1988763655499849,-0.18508659762725055,0.10418306789516783,-0.229400857846542,0.24663950945934493,0.31232191453388497,0.22940085784654193,0.1988763655499849,-0.08406740413600128,-0.31232191453388497,0.24663950945934493,0.1988763655499849,0.13633660706612752,0.08406740413600128,-0.26571284585614496,-0.01821952419150792,0.07430135264159243,-0.17204860878279074,-0.3428104400943809,-0.11459725576933688,-0.229400857846542,0.22940085784654193
5,6,Denver Nuggets,2018,West,0,82,0.5609756097560976,46,36,242.4,40.7,86.6,0.47,11.5,30.9,0.371,29.2,55.7,0.525,17.1,22.3,0.767,11.0,33.5,25.1,7.6,4.9,15.0,18.7,110.0,0.036787289559649904,-0.036787289559649904,0.35710972153169784,0.19858692307689385,0.07420994592887238,0.14001877193586548,0.24875057555064853,0.19858692307689385,0.23122792793240302,0.036787289559649904,-0.14001877193586543,0.1832321189707183,0.09985868491142773,0.08694496208751039,-0.061623591522207415,0.514565228514615,-0.1129839514689983,0.3083075498316809,-0.08694496208751039,0.07420994592887238,0.2145503139276313,-0.2672835906444708,0.2672835906444708
6,7,Philadelphia 76ers,2018,East,1,82,0.6341463414634146,52,30,241.2,40.8,86.6,0.47200000000000003,11.0,29.8,0.369,29.9,56.7,0.526,17.1,22.8,0.752,10.9,36.5,27.1,8.3,5.1,16.5,22.1,109.8,0.12928759556820216,-0.12928759556820218,-0.010268307177353738,0.12036953268309053,0.03111965789234884,0.09696454999859361,0.04737938928578325,0.03646003836493667,0.07061749678651662,0.04737938928578325,-0.015426609621577398,0.09696454999859361,0.04187535879627216,0.058716338175576914,-0.08327666905956789,0.17602091706368136,0.6168975937056782,0.21578096674563146,0.09696454999859361,0.07061749678651662,0.6168975937056782,0.21578096674563146,0.09696454999859361
7,8,Minnesota Timberwolves,2018,West,1,82,0.573170731707317,47,35,241.5,41.0,86.1,0.47600000000000003,8.0,22.5,0.35700000000000004,33.0,63.6,0.519,19.4,24.1,0.804,10.3,31.6,22.7,8.4,4.2,12.5,18.2,109.5,0.025686974489236368,-0.025686974489236368,0.017015537480691467,0.12360968859396675,0.0,0.11473676728352002,-0.5092033082917293,-0.5092033082917293,-0.03009506333895045,0.5092033083013119,0.1781112185497568,0.04846599169035984,0.145292240095558,0.10671734183657684,0.17811121854975642,0.07426428319728141,-0.1236096885939667,-0.02133034330577792,0.09251733966841258,-0.07426428319728141,-0.1781112185497565,-0.145292240095558,0.0687387271762917
8,9,Los Angeles Clippers,2018,West,0,82,0.5121951219512195,42,40,240.3,40.3,85.4,0.47100000000000003,9.5,26.8,0.354,30.8,58.6,0.525,19.0,25.5,0.743,10.1,33.7,22.3,7.7,4.5,14.7,20.0,109.0,-0.035459288886792645,0.03545928888679262,-0.846493042891438,0.06501293539937218,-0.08862298131894726,0.09689974535034324,-0.09689974535034324,-0.09689974535034324,-0.12345599103178352,0.13305258088202787,0.050029646954303786,0.10543495566272572,0.20548715949980306,0.29608980324398687,-0.17740553910300855,0.06501293539937218,-0.014089940821219523,-0.09689974535034324,0.0140899408212195,-0.057460428200674867,0.06501293539937218,0.04270169663864614,0.09689974535034324
